id,name,rating,rank,popularity,members,favorites
2319,Freedom Previsited,6.83, 3694, 4532,1518,0
1998,Amazing Nuts!,6.83, 3695, 2664,5701,8
1755,Di Gi Charat Ohanami Special,6.83, 3696, 4873,1240,1
1718,Winter Garden,6.83, 3697, 2968,4488,12
1317,Eyeshield 21: Maboroshi no Golden Bowl,6.83, 3698, 3017,4313,13
1266,Yoroiden Samurai Troopers Kikoutei Densetsu,6.83, 3699, 5040,1118,4
615,Nurse Witch Komugi-chan Magikarte,6.83, 3700, 2411,7127,26
504,Fatal Fury: The Motion Picture,6.83, 3701, 2724,5473,23
148,Kita e.: Diamond Dust Drops,6.83, 3702, 3021,4291,6
23209,Sora no Method,6.82, 3703, 1295,20979,29
22785,Sono Hanabira ni Kuchizuke wo: Risa x Miya Gekijou,6.82, 3704, 6342,474,1
20543,Bayonetta: Bloody Fate,6.82, 3705, 2130,9304,9
15347,Meitantei Holmes: Aoi Ruby no Maki / Kaitei no Zaihou no Maki,6.82, 3706, 7160,243,0
14355,Yama no Susume,6.82, 3707, 1474,17212,14
10917,Pokemon: Pikachu no Fuyuyasumi (2001),6.82, 3708, 3940,2181,2
10346,Ring ni Kakero 1: Sekai Taikai Hen,6.82, 3709, 6857,309,1
10036,Boku no Chikyuu wo Mamotte: Kiniro no Toki Nasarete,6.82, 3710, 6588,393,2
9773,Lady Lady!! (1988),6.82, 3711, 6675,363,2
9581,MM! Specials,6.82, 3712, 1588,15300,14
9515,Highschool of the Dead: Drifters of the Dead,6.82, 3713, 277,86732,175
8456,Queens Blade: Utsukushiki Toushitachi,6.82, 3714, 2301,7916,18
8365,Crayon Shin-chan Movie 13: Densetsu wo Yobu Buriburi 3 Pun Dai Shingeki,6.82, 3715, 6295,492,1
8235,Muumin (1972),6.82, 3716, 6076,576,1
7591,Tono to Issho,6.82, 3717, 3745,2492,8
7276,Natsumushi The Animation,6.82, 3718, 4127,1951,5
6633,Queens Blade: Gyokuza wo Tsugu Mono,6.82, 3719, 1270,21823,66
6527,Fresh Precure! Movie: Omocha no Kuni wa Himitsu ga Ippai!,6.82, 3720, 4802,1297,1
5755,Aoki Ryuusei SPT Layzner OVA,6.82, 3721, 6538,406,1
5484,Wagaya no Oinari-sama. Specials,6.82, 3722, 4164,1903,1
4744,Akane-iro ni Somaru Saka,6.82, 3723, 419,65100,175
4320,Lupin III: Green vs. Red,6.82, 3724, 3689,2589,1
4173,Shigofumi Picture Drama,6.82, 3725, 3852,2298,1
3689,Hatsumei Boy Kanipan,6.82, 3726, 7028,270,4
3686,Tokimeki Memorial: Only Love OVA,6.82, 3727, 3467,3060,6
3636,Warau Kangofu The Animation,6.82, 3728, 4034,2063,7
3162,Makiba no Shoujo Katori,6.82, 3729, 5858,660,3
3129,Kaibutsu-kun,6.82, 3730, 7042,267,1
2579,Hachijunichikan Sekai Isshuu,6.82, 3731, 4413,1644,4
2510,Sengoku Majin Goushougun,6.82, 3732, 6134,553,0
2442,Zoku Koihime,6.82, 3733, 4755,1327,10
2419,Spirit of Wonder: China-san no Yuuutsu,6.82, 3734, 4835,1276,1
2105,Touka Gettan,6.82, 3735, 1922,11368,35
2050,Honoo no Tenkousei,6.82, 3736, 4466,1580,2
1980,Trava,6.82, 3737, 2560,6170,17
1957,Wedding Peach DX,6.82, 3738, 3705,2567,13
1756,Di Gi Charat Natsuyasumi Special,6.82, 3739, 4826,1281,2
1544,Super Robot Taisen OG: The Animation,6.82, 3740, 3937,2185,8
1325,Violinist of Hamelin,6.82, 3741, 3556,2867,12
1277,Ys: Tenkuu no Shinden - Adol Christine no Bouken,6.82, 3742, 3923,2197,5
1161,Maze☆Bakunetsu Jikuu (TV),6.82, 3743, 3564,2854,4
1136,Betterman,6.82, 3744, 2684,5620,38
626,Mamotte Shugogetten!,6.82, 3745, 3097,4059,9
616,Nurse Angel Ririka SOS,6.82, 3746, 5318,930,6
320,A Kite,6.82, 3747, 1371,19265,62
298,.hack//Tasogare no Udewa Densetsu,6.82, 3748, 781,38550,141
234,Dan Doh!!,6.82, 3749, 4344,1721,3
225,Dragon Ball GT,6.82, 3750, 126,134865,551
222,Mezzo DSA,6.82, 3751, 2133,9290,15
26449,Akame ga Kill! Recap,6.81, 3752, 4999,1140,1
23405,Tokyo Ravens Specials,6.81, 3753, 4177,1886,2
20999,Mini Vanguard Special,6.81, 3754, 7485,181,0
20267,Wooser no Sono Higurashi: Kakusei-hen,6.81, 3755, 3678,2618,6
18495,Kitakubu Katsudou Kiroku,6.81, 3756, 1335,19974,48
17731,Ketsuekigata-kun!,6.81, 3757, 3410,3197,8
17066,Shirokuma Cafe: Golden Week Special - Shirokuma Cafe Selection,6.81, 3758, 6474,427,1
15541,Namanaka Hyaku Percent!: Katamusubi no Shinpa,6.81, 3759, 4419,1636,10
14853,Tsukumo,6.81, 3760, 4333,1732,1
13731,Eureka Seven: New Order,6.81, 3761, 3126,3958,3
11457,Chibi☆Devi!,6.81, 3762, 2602,5934,16
11017,Battle Spirits: Heroes,6.81, 3763, 6310,483,0
10611,R-15,6.81, 3764, 896,33609,40
10076,Kämpfer für die Liebe,6.81, 3765, 1112,26199,27
9970,Floating Material,6.81, 3766, 3459,3088,10
7579,Happy☆Lesson: Hoka Hoka★Kanna to Futari Kiri,6.81, 3767, 4303,1755,0
7329,Hamtaro Movie 1: Ham Ham Land Daibouken,6.81, 3768, 5210,998,0
6971,Gegege no Kitarou (1971),6.81, 3769, 6949,285,1
6878,Usavich Special,6.81, 3770, 5055,1106,0
6855,The Monkey King: Uproar in Heaven,6.81, 3771, 7332,209,0
6653,Ginga Tetsudou 999: Glass no Clair,6.81, 3772, 5744,707,0
5865,Nanaka 6/17 Special,6.81, 3773, 5224,991,1
5830,Tsurupika Hagemaru,6.81, 3774, 7768,138,1
5333,Ikkitousen: Great Guardians Specials,6.81, 3775, 2056,9846,12
5305,Koihime†Musou OVA,6.81, 3776, 2479,6601,3
5256,Pokemon Fushigi no Dungeon: Toki no Tankentai Yami no Tankentai,6.81, 3777, 2950,4546,4
4975,ChäoS;HEAd,6.81, 3778, 163,120135,547
4342,Harukoi Otome,6.81, 3779, 3533,2895,7
4197,Blue Dragon: Tenkai no Shichi Ryuu,6.81, 3780, 3237,3673,13
4052,Medarot Damashii,6.81, 3781, 2554,6191,7
3874,Ashita e Free Kick,6.81, 3782, 5839,667,2
2629,Doraemon and Itchy the Stray,6.81, 3783, 6747,345,1
2615,Otome wa Boku ni Koishiteru Special,6.81, 3784, 2262,8157,4
2539,Itazura The Animation,6.81, 3785, 3292,3483,19
2495,Chance Triangle Session,6.81, 3786, 3842,2313,10
2441,Koihime,6.81, 3787, 3759,2457,11
2221,Ai Shite Night,6.81, 3788, 3674,2625,21
2211,Jumping,6.81, 3789, 4472,1571,1
2210,Tooi Sekai,6.81, 3790, 2125,9376,9
1853,Cutey Honey F,6.81, 3791, 3846,2306,5
1752,Di Gi Charat: Hoshi no Tabi,6.81, 3792, 4461,1584,2
1675,Transformers Micron Densetsu,6.81, 3793, 3072,4118,17
1370,Atama Yama,6.81, 3794, 3301,3463,4
1247,Project BLUE Chikyuu SOS,6.81, 3795, 4591,1466,2
1070,Love Get Chu,6.81, 3796, 2944,4557,7
937,Appleseed,6.81, 3797, 1801,12569,21
830,Sexfriend,6.81, 3798, 2492,6532,66
776,Nanaka 6/17,6.81, 3799, 2945,4554,15
497,Yami to Boushi to Hon no Tabibito,6.81, 3800, 1557,15822,89
259,Happy☆Lesson,6.81, 3801, 2449,6851,14
24991,No Game No Life Specials,6.8, 3802, 1744,13212,21
21597,Yabai! Fukushuu Yami Site,6.8, 3803, 4963,1166,5
17497,Jewelpet Happiness,6.8, 3804, 5937,632,5
17491,Garden,6.8, 3805, 4191,1872,13
16680,Pokemon Best Wishes! Season 2: Shinsoku no Genosect - Mewtwo Kakusei,6.8, 3806, 2762,5308,3
16233,Yowai Mushi,6.8, 3807, 6362,466,2
11177,Cross Fight B-Daman,6.8, 3808, 5223,991,6
10823,Ranma ½: 1994 Music Calendar,6.8, 3809, 5110,1060,1
10695,Yume Kui: Tsurumiku Shiki Game Seisaku,6.8, 3810, 3574,2823,25
10073,Seikon no Qwaser II,6.8, 3811, 852,35506,59
8918,Princess Lover! OVA,6.8, 3812, 1920,11384,34
8507,Ikkitousen: Xtreme Xecutor Specials,6.8, 3813, 2515,6413,6
8245,Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze,6.8, 3814, 5233,987,5
7568,Umineko no Naku Koro ni Specials,6.8, 3815, 2228,8500,17
6692,Mama Puri!,6.8, 3816, 4201,1861,11
6533,Atarashii Sekai,6.8, 3817, 4953,1173,3
6531,Kimihagu,6.8, 3818, 4264,1797,3
6129,Umi Monogatari: Anata ga Ite Kureta Koto,6.8, 3819, 1932,11288,25
5651,Helter Skelter: Hakudaku no Mura,6.8, 3820, 3871,2262,22
5054,Kojin Jugyou The Animation: Schoolgirl Ready for a Private Lesson,6.8, 3821, 4449,1597,3
4503,Choujikuu Kidan Southern Cross,6.8, 3822, 3519,2921,14
3761,Wanwan Sanjushi,6.8, 3823, 5373,900,5
3659,Majime ni Fumajime Kaiketsu Zorori: Nazo no Otakara Daisakusen,6.8, 3824, 7442,189,0
3012,Gekitou! Crush Gear Turbo,6.8, 3821, 4099,1993,14
2912,Ohayo! Spank,6.8, 3826, 5701,726,2
2826,Oz no Mahou Tsukai (1986),6.8, 3827, 5600,771,4
2786,Bakegyamon,6.8, 3828, 5341,916,8
2456,Mori no Densetsu,6.8, 3829, 5713,722,1
2284,Transformers: Car Robots,6.8, 3830, 4019,2085,8
2128,Yuusha Raideen,6.8, 3831, 5908,642,3
2067,Gekiganger 3: The Movie,6.8, 3832, 4064,2032,3
2033,Tamala 2010: A Punk Cat in Space,6.8, 3833, 3922,2200,14
2032,Wellber no Monogatari: Sisters of Wellber,6.8, 3834, 2995,4386,4
1958,Wish,6.8, 3835, 2931,4610,3
1706,Gun Frontier,6.8, 3836, 3433,3146,5
1704,Eat-Man,6.8, 3837, 3590,2783,7
1198,Tsuyokiss,6.8, 3838, 1923,11350,16
1182,Shamanic Princess,6.8, 3839, 2814,5075,29
1181,Hikyou Tanken Fam & Ihrlie,6.8, 3840, 3492,3019,3
1130,Windaria,6.8, 3841, 3275,3556,8
1019,Mirage of Blaze,6.8, 3842, 2058,9835,55
1001,Tide-Line Blue Special,6.8, 3843, 5036,1121,1
916,Tokkou,6.8, 3844, 1188,24261,98
347,Wild Arms: Twilight Venom,6.8, 3845, 3173,3827,12
221,Mezzo Forte,6.8, 3846, 1962,10936,30
175,Tokyo Underground,6.8, 3847, 1699,13776,28
21451,Nihonbashi Koukashita R Keikaku,6.79, 3848, 6574,397,1
21235,Log Horizon Recap,6.79, 3849, 3023,4265,2
21033,Seikoku no Dragonar,6.79, 3850, 766,39053,68
20589,Bikyaku Seido Kaichou Ai,6.79, 3851, 5598,771,5
18099,Recorder to Randoseru Mi☆,6.79, 3852, 2260,8172,2
17873,Pokemon Best Wishes! Season 2: Decolora Adventure,6.79, 3853, 2818,5054,11
11745,Aku no Onna Kanbu,6.79, 3854, 3835,2329,20
10949,Ghost in the Shell: Stand Alone Complex - Tachikoma no Hibi Fan Disc,6.79, 3855, 4235,1830,1
10916,Pokemon: Pikachu no Fuyuyasumi (2000),6.79, 3856, 3792,2387,0
10689,Appleseed XIII Remix Movie 1: Yuigon,6.79, 3857, 4455,1589,2
10687,Saint Seiya: Legend of Sanctuary,6.79, 3858, 3252,3621,7
9943,Ore-sama Kingdom,6.79, 3859, 4770,1317,4
8635,Shin Koihime†Musou: Live Revolution,6.79, 3860, 3583,2809,0
8123,Cooking Papa,6.79, 3861, 6786,332,0
7805,Baka to Test to Shoukanjuu: Christmas Special,6.79, 3862, 1285,21327,18
6791,Kanokon: Manatsu no Dai Shanikusai,6.79, 3863, 1400,18506,16
5957,Nyoro-n Churuya-san,6.79, 3864, 1436,17881,35
5945,Element Hunters,6.79, 3865, 2383,7335,11
4793,Pokemon: Pichu to Pikachu,6.79, 3866, 1577,15479,9
4450,Chrno Crusade: Az demo Wakaru Chrno Crusade Kouza,6.79, 3867, 2384,7335,13
3963,Turn A Gundam I: Earth Light,6.79, 3868, 4301,1758,0
3438,Moero! Top Striker,6.79, 3869, 4703,1367,4
3265,Princess Tutu Recaps,6.79, 3870, 3359,3299,8
3182,Massugu ni Ikou (2004),6.79, 3871, 5998,608,2
3069,Yamato yo Towa ni,6.79, 3872, 5729,716,0
2802,Candy Candy: Candy no Natsu Yasumi,6.79, 3873, 5668,741,0
2705,Bakusou Kyoudai Lets & Go,6.79, 3874, 3744,2495,16
2653,Doraemon: Ganbare! Gian!!,6.79, 3875, 6735,348,0
2410,Soreyuke Marin-chan,6.79, 3876, 4689,1374,8
2288,Akihabara Dennou Gumi,6.79, 3877, 3507,2969,13
2114,Tenkuu Senki Shurato: Sousei e no Anto,6.79, 3878, 5856,661,2
1893,Azuki-chan,6.79, 3879, 5247,978,1
1810,Kyoushirou to Towa no Sora,6.79, 3880, 1282,21413,83
1187,DNA² OVA,6.79, 3881, 2526,6345,5
1149,Choujuushin Gravion Zwei,6.79, 3882, 2897,4723,9
1143,.hack//Intermezzo,6.79, 3883, 1730,13338,5
1041,Zetsuai 1989,6.79, 3884, 2734,5432,32
1012,Sexy Commando Gaiden: Sugoiyo!! Masaru-san Specials,6.79, 3885, 5607,767,2
782,Gasaraki,6.79, 3886, 2353,7538,15
590,Kage kara Mamoru!,6.79, 3887, 1724,13439,22
421,Stratos 4,6.79, 3888, 2741,5395,18
406,Buzzer Beater,6.79, 3889, 2594,6016,10
299,.hack//Liminality,6.79, 3890, 1339,19826,25
236,Es Otherwise,6.79, 3891, 2087,9625,27
119,Final Approach,6.79, 3892, 1298,20935,37
17341,Yama no Susume: Kabette Kowakunai no,6.78, 3893, 2850,4954,1
14995,JK to Ero Giin Sensei,6.78, 3894, 4616,1445,2
13263,Fate/Zero: Onegai! Einzbern Soudanshitsu,6.78, 3895, 1871,11859,9
12963,Jewelpet Kira Deco!,6.78, 3896, 5501,818,10
12347,Dirty Pair Flash 3,6.78, 3897, 5444,851,1
11807,School,6.78, 3898, 4767,1319,2
11069,Pokemon: Pikachu no Fushigi na Fushigi na Daibouken,6.78, 3899, 4338,1725,1
10886,Nurarihyon no Mago: Jump Super Anime Tour Special,6.78, 3900, 3575,2820,2
10308,Sengoku Otome: Momoiro Paradox,6.78, 3901, 1367,19288,27
10118,Ginga Tetsudou 999: Jikuu wo Koeta Energy no Tabi,6.78, 3902, 7206,232,0
10055,Black Jack: Heian Sento,6.78, 3903, 6207,525,0
10015,Yu-Gi-Oh! Zexal,6.78, 3904, 1898,11602,88
9936,Maken-Ki!,6.78, 3905, 532,54594,121
7330,Hamtaro Movie 2: Ham Ham Ham~Jya! Maboroshi no Princess,6.78, 3906, 5467,838,0
6337,Hitoriga: The Animation,6.78, 3907, 4441,1608,5
6137,Tsuki no Waltz,6.78, 3908, 4946,1176,1
5962,Metal Fight Beyblade,6.78, 3909, 2493,6526,57
5742,Space Adventure Cobra Pilot,6.78, 3910, 6113,561,0
4027,Makai Tenshi Djibril: Episode 2,6.78, 3911, 3635,2696,8
3547,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie 2: UFO Shuurai! Tornado Daisakusen,6.78, 3912, 7046,266,0
3488,Genji Monogatari,6.78, 3913, 4072,2024,2
3130,Kaibutsu-kun (1980),6.78, 3914, 7548,172,1
3058,Darling,6.78, 3915, 3555,2869,3
2933,Mirai Keisatsu Urashiman,6.78, 3916, 6270,503,0
2729,X²: Double X,6.78, 3917, 3802,2371,1
2619,Spider Riders: Oracle no Yuusha Tachi,6.78, 3918, 3921,2201,8
2276,Shin Saishuu Chikan Densha,6.78, 3919, 4563,1485,3
1962,Chikyuu Bouei Kazoku,6.78, 3920, 6258,508,1
1839,Jagainu-kun,6.78, 3921, 5401,882,5
1758,Di Gi Charat Tsuyu Specials,6.78, 3922, 5623,760,0
1533,Wedding Peach,6.78, 3923, 2102,9506,56
1232,Saber Marionette R,6.78, 3924, 3145,3918,3
1085,Interlude,6.78, 3925, 2649,5766,16
913,Kakutou Bijin Wulong,6.78, 3926, 3694,2582,2
727,Kingyo Chuuihou!,6.78, 3927, 5732,715,7
622,Natsuiro no Sunadokei,6.78, 3928, 2726,5466,4
618,Juubee Ninpuuchou: Ryuuhougyoku-hen,6.78, 3929, 1459,17480,42
473,Tide-Line Blue,6.78, 3930, 3248,3638,3
412,Kore ga Watashi no Goshujin-sama,6.78, 3931, 614,47785,115
403,Hanaukyou Maid-tai,6.78, 3932, 1632,14679,30
370,Burn Up Excess,6.78, 3933, 2831,5005,13
288,Bakuten Shoot Beyblade,6.78, 3934, 924,32560,169
25117,Ryuugajou Nanana no Maizoukin (TV) Specials,6.77, 3935, 4841,1266,1
22335,Teekyuu 3 Specials,6.77, 3936, 4855,1253,0
20987,Yozakura Quartet: Yoza-Quar!,6.77, 3937, 4182,1881,1
18857,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,6.77, 3938, 707,42043,113
17679,Gambo,6.77, 3939, 4206,1856,1
16756,Kuiba,6.77, 3940, 6982,279,1
15729,Hagure Yuusha no Estetica: Hajirai Ippai,6.77, 3941, 2052,9876,12
14817,Mouretsu Pirates: Abyss of Hyperspace,6.77, 3942, 3211,3747,2
14515,Sasami-san@Ganbaranai,6.77, 3943, 789,38387,78
11185,Kowaku no Toki,6.77, 3944, 3818,2355,24
10936,Nekogami Yaoyorozu: Ohanami Ghostbusters,6.77, 3945, 4083,2015,1
10590,Reunion,6.77, 3946, 3895,2236,7
10156,Sacred Seven,6.77, 3947, 887,33802,52
9035,Lupin the Third,6.77, 3948, 5361,906,5
6670,8-gatsu no Symphony: Shibuya 2002-2003,6.77, 3949, 6002,606,0
6068,Sensei no Ojikan: Doki Doki School Hours OVA,6.77, 3950, 4968,1158,0
5953,Mahou no Princess Minky Momo: Yume wo Dakishimete,6.77, 3951, 6431,442,1
4874,Pokemon: Pikachu no Fuyuyasumi,6.77, 3952, 2628,5825,5
4532,Taiyou no Yuusha Fighbird,6.77, 3953, 6379,461,2
4481,Saiyuuki,6.77, 3954, 5755,703,2
3281,Kinnikuman: Kinnikusei Oui Soudatsu-hen,6.77, 3955, 7034,269,3
2707,Majime ni Fumajime Kaiketsu Zorori,6.77, 3956, 7239,227,1
2646,Dorami & Doraemons: Robot Schools Seven Mysteries,6.77, 3957, 6710,353,2
2565,Jungle Taitei: Susume Leo!,6.77, 3958, 5796,684,0
2224,Hikari no Densetsu,6.77, 3959, 4799,1298,9
2089,Choujikuu Seiki Orguss,6.77, 3960, 4645,1413,8
1822,The Hakkenden,6.77, 3961, 3503,2975,8
1780,Choukou Tenshi Escalayer,6.77, 3962, 2815,5064,28
1466,Hakugei Densetsu,6.77, 3963, 5648,749,2
1445,Mach GoGoGo,6.77, 3964, 2918,4654,28
1296,Project A-Ko 2: Daitokuji Zaibatsu no Inbou,6.77, 3965, 3985,2124,1
1067,Kishin Houkou Demonbane (2006),6.77, 3966, 1375,19211,31
840,Narue no Sekai,6.77, 3967, 2192,8773,18
808,Bakuretsu Hunters OVA,6.77, 3968, 3513,2951,8
706,Comic Party Revolution,6.77, 3969, 2715,5518,6
679,Shadow Skill (1996),6.77, 3970, 3682,2602,5
27857,Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu,6.76, 3971, 3926,2194,0
23719,Rennyuu Tales The Animation,6.76, 3972, 5945,627,0
22123,Inugami-san to Nekoyama-san,6.76, 3973, 1383,19063,22
21201,Teekyuu 2 Specials,6.76, 3974, 4107,1977,1
16518,Arata Kangatari,6.76, 3975, 1143,25493,34
15781,Puchimas!: Petit iDOLM@STER - Dai 0 Wa,6.76, 3976, 4041,2056,2
15095,Shin Koihime†Musou OVA Omake,6.76, 3977, 5816,676,0
13251,Shin Hikari Shinwa: Palutena no Kagami,6.76, 3978, 5449,849,1
12991,Katte ni Kaizou Specials,6.76, 3979, 5041,1116,0
10172,Freezing Specials,6.76, 3980, 1387,18859,20
9934,Nekogami Yaoyorozu,6.76, 3981, 2104,9497,10
6055,F,6.76, 3982, 6594,391,2
5743,Saimin Ryoujoku Gakuen,6.76, 3983, 4093,2003,12
5529,Pokemon: Odoru Pokemon Himitsu Kichi,6.76, 3984, 3204,3759,5
4361,Grenadier: Hohoemi no Senshi Specials,6.76, 3985, 3342,3366,2
2895,Kujiratori,6.75, 3986, 5163,1025,1
2399,Hamtaro OVA 1: Hamtaro no Otanjoubi ~Mama wo Tasunete Sanzen Techi Techi~,6.76, 3987, 5313,934,3
2148,Okane ga Nai,6.76, 3988, 1329,20217,150
2060,Gall Force 1: Eternal Story,6.76, 3989, 4280,1782,9
2047,Ningyo,6.76, 3990, 4433,1615,3
2038,Mahou no Star Magical Emi,6.76, 3991, 4923,1201,3
1848,Haou Daikei Ryuu Knight,6.76, 3992, 5082,1088,5
1783,Imouto Jiru,6.76, 3993, 3001,4355,28
1694,iDOLM@STER Xenoglossia,6.76, 3994, 1937,11158,15
1672,Bomberman B-Daman Bakugaiden,6.76, 3995, 5342,916,3
1661,Cutey Honey,6.76, 3996, 3004,4345,12
1480,Sky Girls OVA,6.76, 3997, 2819,5053,4
1194,Coyote Ragtime Show,6.76, 3998, 2019,10311,19
1177,Alien Nine,6.76, 3999, 2040,10054,77
925,Transformers Headmasters,6.76, 4000, 4789,1308,5
602,KO Seiki Beast Sanjuushi,6.76, 4001, 5499,820,4
591,Amaenaide yo!!,6.76, 4002, 795,38117,71
472,To Heart,6.76, 4003, 1682,13970,34
446,Weiß Kreuz Glühen,6.76, 4004, 2603,5926,26
375,Bannou Bunka Neko-Musume (1998),6.76, 4005, 3425,3166,4
22759,Toaru Kagaku no Railgun S: Daiji na Koto wa Zenbu Sentou ni Osowatta,6.75, 4006, 2549,6203,1
20995,Himekishi Olivia,6.75, 4007, 5268,963,4
20533,Z/X: Ignition,6.75, 4008, 1545,16050,24
19099,Pokemon: Mewtwo - Kakusei e no Prologue,6.75, 4009, 4234,1831,0
18781,Puchimas!: Petit iDOLM@STER - Takatsuki Gold Densetsu Special!! Haruka-san Matsuri,6.75, 4010, 4661,1397,0
17233,The House,6.75, 4011, 7852,125,0
15879,Chuunibyou demo Koi ga Shitai!: Depth of Field - Ai to Nikushimi Gekijou,6.75, 4012, 1308,20720,17
15605,Brothers Conflict,6.75, 4013, 803,37905,355
13937,Saishuu Chikan Densha Next,6.75, 4014, 4852,1255,3
12921,Morita-san wa Mukuchi. Specials,6.75, 4015, 4055,2040,1
10693,Appleseed XIII Remix Movie 2: Yogen,6.75, 4016, 4525,1523,0
10016,Kizuna Ichigeki,6.75, 4017, 3384,3260,0
9774,Morita-san wa Mukuchi,6.75, 4018, 2716,5511,1
8950,Akage no Anne: Green Gables e no Michi,6.75, 4019, 5526,805,0
8366,Crayon Shin-chan Movie 14: Densetsu wo Yobu Odore! Amigo!,6.75, 4020, 6304,487,0
7730,Issho ni H Shiyo,6.75, 4021, 3392,3239,25
7456,Discipline Zero,6.75, 4022, 3480,3041,18
7103,Miracle Train: Oedo-sen e Youkoso,6.75, 4023, 1951,11002,25
6587,Kurokami: Intermission Recap,6.75, 4024, 3385,3259,1
6511,Beast Wars Neo,6.75, 4025, 5112,1059,2
6117,Gokujou!! Mecha Mote Iinchou,6.75, 4026, 3460,3084,14
5347,Bible Black Only Imari Rape,6.75, 4027, 2750,5341,35
5002,Bari Bari Densetsu,6.75, 4028, 7278,220,2
4211,Hareluya II Boy,6.75, 4029, 6346,474,3
3765,Pygmalio,6.75, 4030, 6709,353,0
3641,Naisho no Tsubomi,6.75, 4031, 3036,4220,6
3196,Wakakusa no Charlotte,6.75, 4032, 6502,419,1
3024,Ribbon no Kishi,6.75, 4033, 5195,1005,3
2733,Mobile Police Patlabor: MiniPato,6.75, 4034, 4762,1323,3
2497,Shin Cutey Honey,6.75, 4035, 3912,2216,8
2413,Boin,6.75, 4036, 2941,4577,34
2356,Amon: The Apocalypse of Devilman,6.75, 4037, 2869,4844,24
2302,Mobile Suit SD Gundam Mk I,6.75, 4038, 4331,1732,1
2282,Tezuka Osamu no Kyuuyaku Seisho Monogatari: In the Beginning,6.75, 4039, 6891,300,3
1978,Onkyo Seimeitai Noiseman,6.75, 4040, 3060,4142,12
1178,Detonator Orgun,6.75, 4041, 4059,2035,4
635,Juubee-chan: Lovely Gantai no Himitsu,6.75, 4042, 2144,9183,17
518,Mahou no Princess Minky Momo,6.75, 4043, 4717,1357,4
402,Otogi-Jushi Akazukin OVA,6.75, 4044, 5447,851,1
25241,Akame ga Kill! Theater,6.74, 4045, 2280,8031,2
23115,Hamatora The Animation: Saishuukai Chokuzen! Mao ga Okuru Soushuuhen Special,6.74, 4046, 3747,2490,3
21851,Tesagure! Bukatsumono Encore,6.74, 4047, 5709,724,2
21241,Kyoukai no Kanata: Idol Saiban! Mayoi Nagara mo Kimi wo Sabaku Tami,6.74, 4048, 1948,11022,6
21103,Utopia,6.74, 4049, 4578,1473,2
17813,Kyoto Animation: Megane-hen,6.74, 4050, 3466,3061,0
14317,Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou,6.74, 4051, 3169,3832,4
14059,Kimagure Orange Road: Soushuuhen Tanabata Special,6.74, 4052, 6706,353,0
12957,First Love,6.74, 4053, 4249,1815,9
12373,Star☆Jewel,6.74, 4054, 4753,1327,7
11853,Pokemon: Pikachu no Summer Bridge Story,6.74, 4055, 4699,1369,1
11103,Busou Shinki Moon Angel,6.74, 4056, 2264,8151,6
8603,Tegami: Haikei Juugo no Kimi e,6.74, 4057, 6263,505,0
8314,Tentai Senshi Sunred: DVD Short Corners,6.74, 4058, 6672,364,1
8285,Ai no Senshi Rainbowman,6.74, 4059, 6897,298,6
8248,Soukou Kihei Votoms: Case; Irvine,6.74, 4060, 4702,1367,2
7540,Kurogane no Linebarrels Specials,6.74, 4061, 3506,2972,1
7430,Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,6.74, 4062, 4813,1290,0
7171,Oni,6.74, 4063, 6126,557,2
7082,Shugo Chara! Party!,6.74, 4064, 1034,28747,214
6883,Umi Monogatari: Anata ga Ite Kureta Koto Special,6.74, 4065, 4136,1928,0
6748,Yokuwakaru Gendaimahou 00,6.74, 4066, 2977,4442,1
5164,Macross 25th Anniversary Special Eizou: All That VF Macross Zero Version,6.74, 4067, 4486,1558,1
4808,Hurricane Polymar,6.74, 4068, 6488,424,6
4795,Pokemon: Pika Pika Hoshizora Camp,6.74, 4069, 2366,7437,9
4468,Nagagutsu wo Haita Neko no Boken,6.74, 4070, 6940,288,2
3707,Soukou Kijo Iris,6.74, 4071, 4199,1864,16
3232,Bannou Bunka Neko-Musume Specials,6.74, 4072, 5679,735,1
3037,GS Mikami: Gokuraku Daisakusen!!,6.74, 4073, 5485,825,0
2988,Mahou Shoujo Ai,6.74, 4074, 3331,3391,21
2982,Yuuwaku,6.74, 4075, 3737,2509,10
2390,Kirby: Right Back At Ya!,6.74, 4076, 2519,6403,37
2334,Anime Sanjushi: Aramis no Bouken,6.74, 4077, 6251,510,3
2061,Gall Force 2: Destruction,6.74, 4078, 5317,931,0
1682,Baldr Force Exe Resolution,6.74, 4079, 2066,9779,24
1042,Bronze: Zetsuai Since 1989,6.74, 4080, 2740,5395,24
928,Transformers Galaxy Force,6.74, 4081, 4051,2044,11
863,Joshi Kousei: Girls High,6.74, 4082, 1433,17900,43
564,Puni Puni☆Poemii,6.74, 4083, 1404,18430,66
496,Kamui no Ken,6.74, 4084, 4205,1857,6
197,Rizelmine,6.74, 4085, 1728,13397,41
